,Video File Name,Video Number,Video Duration,Transcript Text
383,Video384.mp4,384,28.57,"But I'm thankful my sister was there with me. Thankful my sister was there with me. The hardest part, Besides losing my daughter was telling my granddaughter about her mom. I think that's the hardest thing I've ever done in my life."
384,Video385.mp4,385,25.8,"I did not cry. I just kept saying, he's gonna be okay. He's gonna be okay. It wasn't until they told me that there was nothing else that they could do is when I started crying and just told him that I can't make the decision. He's gonna have to do what's best. And that was to wait on the family."
385,Video386.mp4,386,16.73,"What did you what my mom did to you? What I did to you? My mom sent you out? Sorry, your honor. What did you did to you? You did."
386,Video387.mp4,387,17.17,"The doctor that's on the name of the building or on the paper ever. She asks what brings you in here today? I'm sorry, ma'. Am. What? Like, literally? Are you. Are you joking? They're typing. They're typing all this in this chart all the time. Why do."
387,Video388.mp4,388,25.87,"And it fucked me up. And I was, like, sick for that first, like, 10 days. Then I wasn't getting better. And all of a sudden I started, like, collapsing and not being able to move. I went to a doctor, and he was like, you're fine. You look completely healthy. You sound great. And he looked at my dad when I left the room and went, is she."
388,Video389.mp4,389,32.67,"Insurance kicks in and covers $600 of it. So now I owe $1,800, when on the national average, the cost of this service is $439. And they estimated themselves the hospital did, that it would be $500. But I have a bill for 1800. So when I call them for the last two hours and then get tossed around and everyone says they can't help to call my insurance, call my insurance, they say everything is correct. After talking to four different people."
389,Video390.mp4,390,21.37,"Excuse the F out of me, okay? Attitude. I didn't know, so I said, okay, well, what does have vision in? Dental coverage? She said, I already told you. You're joking. You've gotta be joking. What the hell crawled up your app?"
390,Video391.mp4,391,22.2,"Convince me that literally any healthcare insurance company prioritizes patients in any type of way. If you're not familiar with the situation, Blue Cross Blue Shield of Texas just recently got into a little argument over a contract with two major hospitals in North Texas, Texas Health Resources and UT Southwestern. So yesterday, I like."
391,Video392.mp4,392,21.0,"$1300. Now I work in health care administration, specifically health care finance. So we see this and it's so common every single day. And to be quite honest with you, I don't have an excuse for it. When you have an insurance company just like glass insurance, car insurance and whatnot, they jack up the price as to what their allowed amount is. Now, typically most places cash pay rates."
392,Video393.mp4,393,20.4,"And God, I have so much empathy. I'm someone who has so much empathy, but to now be put in this situation is so brutal. This is literally why I said that all I care about is being rich and paying for people's dental care. And this doesn't even have to do with dental care. I shouldn't be a human being that just wants to pay for people saying,"
393,Video394.mp4,394,21.93,"Why are we paying so much money when you have to be your own advocate, And I mean be your own advocate all the time. We are coming to you for help. And the fact that we have to take it into our own hands because you guys don't take us seriously. You just brush it off like it's nothing. It's just. It's insane to me. I."
394,Video395.mp4,395,26.27,Sutton's doctors have been fighting for over a month to get Sutton a certain type of antibiotic that they think will really help his gut. They want to kill the bacteria to hopefully help the ulcers so he can grow and not have ulcers anymore. And our insurance is telling our very specialized doctors he doesn't need it for a month. We've.
395,Video396.mp4,396,30.87,"My life. I told my mom to take me to the hospital and not to call the ambulance or whatever you want to call that thing. I told her not to do that. She took me to a minute like she took me to an express clinic. I was like you, just not listening to orders. I get there, pass out on the floor, they call the ambulance. Jesus. Y' all couldn't just check my vitals then? She couldn't."
